game,agent_a,agent_b,player1,player2,result,score_for_a,plies
4561,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,87
4562,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,90
4563,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,draw,0.5,91
4564,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,draw,0.5,100
4565,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,draw,0.5,100
4566,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,91
4567,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,draw,0.5,94
4568,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,86
4569,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,95
4570,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,100
4571,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,draw,0.5,100
4572,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,96
4573,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p2_win,1.0,96
4574,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,89
4575,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,87
4576,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,95
4577,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,91
4578,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,98
4579,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,draw,0.5,100
4580,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,98
4581,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,90
4582,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,96
4583,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,100
4584,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,draw,0.5,100
4585,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,98
4586,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,99
4587,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,96
4588,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,92
4589,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,draw,0.5,100
4590,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p2_win,1.0,96
4591,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,98
4592,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,96
