game,agent_a,agent_b,player1,player2,result,score_for_a,plies
9011,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,68
9012,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,58
9013,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,60
9014,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,58
9015,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,58
9016,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,64
9017,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,60
9018,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,56
9019,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,59
9020,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,54
9021,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,59
9022,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,56
9023,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,55
9024,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,60
9025,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,58
9026,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,57
9027,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,56
9028,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,57
9029,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,58
9030,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,60
9031,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p1_win,0.0,65
9032,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p1_win,1.0,57
9033,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,58
9034,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,p2_win,1.0,58
9035,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,60
9036,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,62
9037,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0141.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,72
