game,agent_a,agent_b,player1,player2,result,score_for_a,plies
264,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,57
265,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
266,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
267,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,59
268,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,59
269,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
270,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
271,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,64
272,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,57
273,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,59
274,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
275,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
276,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,57
277,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
278,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
279,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,59
280,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
281,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,59
282,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
283,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
284,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,73
285,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
286,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
287,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,62
288,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
289,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
290,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,72
291,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,63
292,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
293,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,66
294,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,60
295,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,58
296,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,65
297,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
298,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,60
299,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
300,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,69
301,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
302,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
303,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
304,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,63
305,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p1_win,0.0,61
306,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,68
307,models_9x9\best.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\checkpoints\cycle_0186.pt,models_9x9\best.pt,p2_win,1.0,60
