game,agent_a,agent_b,player1,player2,result,score_for_a
2391,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p1_win,0.0
2392,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p1_win,0.0
2393,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p1_win,0.0
2394,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p2_win,1.0
2395,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p1_win,0.0
2396,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p2_win,1.0
2397,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p1_win,0.0
2398,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p2_win,1.0
2399,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p2_win,1.0
2400,cycle_0051,cycle_0101,cycle_0101,cycle_0051,p1_win,0.0
2401,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2402,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2403,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2404,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2405,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2406,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2407,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2408,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p1_win,1.0
2409,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2410,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2411,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2412,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2413,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2414,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2415,cycle_0051,cycle_0111,cycle_0051,cycle_0111,p2_win,0.0
2416,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2417,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2418,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2419,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2420,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2421,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2422,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2423,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2424,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2425,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2426,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2427,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2428,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2429,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2430,cycle_0051,cycle_0111,cycle_0111,cycle_0051,p1_win,0.0
2431,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2432,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2433,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2434,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2435,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2436,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2437,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2438,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2439,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2440,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2441,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2442,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2443,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p1_win,1.0
2444,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2445,cycle_0051,cycle_0121,cycle_0051,cycle_0121,p2_win,0.0
2446,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2447,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2448,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2449,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p2_win,1.0
2450,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2451,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2452,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2453,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2454,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p2_win,1.0
2455,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p2_win,1.0
2456,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2457,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p2_win,1.0
2458,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2459,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2460,cycle_0051,cycle_0121,cycle_0121,cycle_0051,p1_win,0.0
2461,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2462,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2463,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2464,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2465,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2466,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2467,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2468,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2469,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2470,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2471,cycle_0051,cycle_0131,cycle_0051,cycle_0131,draw,0.5
2472,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2473,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2474,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2475,cycle_0051,cycle_0131,cycle_0051,cycle_0131,p2_win,0.0
2476,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2477,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2478,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2479,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p2_win,1.0
2480,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2481,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p2_win,1.0
2482,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2483,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2484,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p2_win,1.0
2485,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2486,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2487,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2488,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2489,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p1_win,0.0
2490,cycle_0051,cycle_0131,cycle_0131,cycle_0051,p2_win,1.0
2491,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2492,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2493,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2494,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2495,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2496,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2497,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2498,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2499,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2500,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2501,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2502,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2503,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2504,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2505,cycle_0051,cycle_0141,cycle_0051,cycle_0141,p2_win,0.0
2506,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2507,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2508,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p2_win,1.0
2509,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p2_win,1.0
2510,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p2_win,1.0
2511,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2512,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p2_win,1.0
2513,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2514,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p2_win,1.0
2515,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2516,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p2_win,1.0
2517,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2518,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2519,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2520,cycle_0051,cycle_0141,cycle_0141,cycle_0051,p1_win,0.0
2521,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p2_win,0.0
2522,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p2_win,0.0
2523,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2524,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2525,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2526,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2527,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p2_win,0.0
2528,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2529,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2530,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2531,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2532,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2533,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2534,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2535,cycle_0051,models_7x7_v2\best.pt,cycle_0051,models_7x7_v2\best.pt,p1_win,1.0
2536,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2537,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p1_win,0.0
2538,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2539,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2540,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2541,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p1_win,0.0
2542,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p1_win,0.0
2543,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p1_win,0.0
2544,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2545,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2546,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2547,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2548,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p1_win,0.0
2549,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p1_win,0.0
2550,cycle_0051,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0051,p2_win,1.0
2551,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2552,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2553,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2554,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2555,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2556,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2557,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2558,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2559,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2560,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2561,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2562,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2563,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2564,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2565,cycle_0051,minimax-2,cycle_0051,minimax-2,p1_win,1.0
2566,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2567,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2568,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2569,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2570,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2571,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2572,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2573,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2574,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2575,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2576,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2577,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2578,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2579,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2580,cycle_0051,minimax-2,minimax-2,cycle_0051,p2_win,1.0
2581,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2582,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2583,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2584,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2585,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2586,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2587,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2588,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2589,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2590,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2591,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2592,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2593,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2594,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2595,cycle_0051,minimax-3,cycle_0051,minimax-3,p1_win,1.0
2596,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2597,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2598,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2599,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2600,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2601,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2602,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2603,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2604,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2605,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2606,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2607,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2608,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2609,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2610,cycle_0051,minimax-3,minimax-3,cycle_0051,p2_win,1.0
2611,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2612,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p1_win,1.0
2613,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2614,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2615,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2616,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2617,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p1_win,1.0
2618,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2619,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p1_win,1.0
2620,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2621,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2622,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2623,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2624,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2625,cycle_0061,cycle_0071,cycle_0061,cycle_0071,p2_win,0.0
2626,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2627,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2628,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2629,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2630,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2631,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2632,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p2_win,1.0
2633,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2634,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2635,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2636,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2637,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2638,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2639,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2640,cycle_0061,cycle_0071,cycle_0071,cycle_0061,p1_win,0.0
2641,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p2_win,0.0
2642,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p2_win,0.0
2643,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p2_win,0.0
2644,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p2_win,0.0
2645,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p1_win,1.0
2646,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p2_win,0.0
2647,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p2_win,0.0
2648,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p1_win,1.0
2649,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p2_win,0.0
2650,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p2_win,0.0
2651,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p1_win,1.0
2652,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p1_win,1.0
2653,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p1_win,1.0
2654,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p1_win,1.0
2655,cycle_0061,cycle_0081,cycle_0061,cycle_0081,p1_win,1.0
2656,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2657,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2658,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p2_win,1.0
2659,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2660,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2661,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2662,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2663,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2664,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2665,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2666,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2667,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2668,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p1_win,0.0
2669,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p2_win,1.0
2670,cycle_0061,cycle_0081,cycle_0081,cycle_0061,p2_win,1.0
2671,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2672,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p1_win,1.0
2673,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2674,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2675,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2676,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p1_win,1.0
2677,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2678,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2679,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2680,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2681,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2682,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2683,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2684,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2685,cycle_0061,cycle_0091,cycle_0061,cycle_0091,p2_win,0.0
2686,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2687,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2688,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2689,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2690,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2691,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2692,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2693,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2694,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2695,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2696,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2697,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2698,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p2_win,1.0
2699,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2700,cycle_0061,cycle_0091,cycle_0091,cycle_0061,p1_win,0.0
2701,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2702,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2703,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2704,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2705,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2706,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2707,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2708,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2709,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2710,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2711,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2712,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2713,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2714,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2715,cycle_0061,cycle_0101,cycle_0061,cycle_0101,p2_win,0.0
2716,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2717,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2718,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2719,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2720,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2721,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p2_win,1.0
2722,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2723,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2724,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2725,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2726,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p2_win,1.0
2727,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2728,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p2_win,1.0
2729,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p2_win,1.0
2730,cycle_0061,cycle_0101,cycle_0101,cycle_0061,p1_win,0.0
2731,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
