game,agent_a,agent_b,player1,player2,result,score_for_a,plies
326,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
327,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,59
328,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,62
329,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,68
330,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,68
331,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,68
332,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p1_win,0.0,67
333,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,68
334,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p1_win,0.0,63
335,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,p2_win,1.0,68
336,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,runs\models_9x9\best.pt,runs\models_9x9\checkpoints\cycle_0186.pt,p1_win,1.0,61
